Location,Order Id,Order #,Checks,Opened,# of Guests,Tab Names,Server,Table,Revenue Center,Dining Area,Service,Dining Options,Discount Amount,Amount,Tax,Tip,Gratuity,Total,Voided,Paid,Closed,Duration (Opened to Paid),Order Source
Cupertino,600000035170977408,2,2,1/31/25 11:03 AM,1,,Default Online Ordering,A2,Dining Room,Dining Room,Lunch,Dine In,0.00,49.70,4.55,9.76,0.00,64.01,false,1/31/25 11:25 AM,1/31/25 11:25 AM,00:21:33,Order-and-Pay-at-Table
Cupertino,600000035171116408,3,3,1/31/25 11:06 AM,1,,Default Online Ordering,B1,Dining Room,Dining Room,Lunch,Dine In,0.00,42.85,3.92,8.23,0.00,55.00,false,1/31/25 11:39 AM,1/31/25 11:39 AM,00:32:51,Order-and-Pay-at-Table
Cupertino,600000035171117691,5,5,1/31/25 11:11 AM,1,,Default Online Ordering,A3,Dining Room,Dining Room,Lunch,Dine In,0.00,9.95,0.91,1.63,0.00,12.49,false,1/31/25 11:42 AM,1/31/25 11:42 AM,00:30:30,Order-and-Pay-at-Table
Cupertino,600000035171337749,4,4,1/31/25 11:09 AM,3,,Yafang Chen,A4,Dining Room,Dining Room,Lunch,Dine In,0.00,72.13,6.59,14.17,0.00,92.89,false,1/31/25 11:34 AM,1/31/25 11:34 AM,00:25:38,In Store
Cupertino,600000035171417299,7,7,1/31/25 11:19 AM,1,SF 482deae0 Qi Z,Default Online Ordering,,Doordash,,Lunch,DoorDash - Delivery,0.00,45.45,4.15,0.00,0.00,49.60,false,1/31/25 11:19 AM,1/31/25 11:19 AM,00:00:00,API
Cupertino,600000035171529163,6,6,1/31/25 11:18 AM,1,SF 943f2822 Brian B,Default Online Ordering,,Doordash,,Lunch,DoorDash - Delivery,0.00,24.55,2.24,0.00,0.00,26.79,false,1/31/25 11:18 AM,1/31/25 11:19 AM,00:00:00,API
Cupertino,600000035171668296,9,9,1/31/25 11:28 AM,1,,Default Online Ordering,B7,Dining Room,Dining Room,Lunch,Dine In,0.00,11.45,1.05,2.50,0.00,15.00,false,1/31/25 12:00 PM,1/31/25 12:00 PM,00:32:38,Order-and-Pay-at-Table
Cupertino,600000035171749597,10,10,1/31/25 11:29 AM,1,,Default Online Ordering,B7,Dining Room,Dining Room,Lunch,Dine In,0.00,21.14,1.93,3.46,0.00,26.53,false,1/31/25 12:00 PM,1/31/25 12:00 PM,00:30:36,Order-and-Pay-at-Table
Cupertino,600000035172222765,11,11,1/31/25 11:33 AM,4,,Yafang Chen,A7,Dining Room,Dining Room,Lunch,Dine In,0.00,83.00,7.58,16.30,0.00,106.88,false,1/31/25 12:06 PM,1/31/25 12:06 PM,00:32:56,In Store
Cupertino,600000035172294897,12,12,1/31/25 11:35 AM,1,,Yafang Chen,,None,,Lunch,Dine In,0.00,16.70,1.53,0.00,0.00,18.23,false,1/31/25 11:36 AM,1/31/25 11:36 AM,00:00:53,In Store
Cupertino,600000035172449270,13,13,1/31/25 11:43 AM,1,,Default Online Ordering,A1,Dining Room,Dining Room,Lunch,Dine In,0.00,17.25,1.58,2.82,0.00,21.65,false,1/31/25 12:07 PM,1/31/25 12:07 PM,00:24:28,Order-and-Pay-at-Table
Cupertino,600000035172998226,14,14,1/31/25 11:55 AM,2,,Yafang Chen,B8,Dining Room,Dining Room,Lunch,Dine In,0.00,51.95,4.76,5.67,0.00,62.38,false,1/31/25 1:27 PM,1/31/25 1:27 PM,01:32:45,In Store
Cupertino,600000035173156832,15,15,1/31/25 12:04 PM,1,,Default Online Ordering,B3,Dining Room,Dining Room,Lunch,Dine In,0.00,16.99,1.55,2.78,0.00,21.32,false,1/31/25 12:37 PM,1/31/25 12:37 PM,00:33:17,Order-and-Pay-at-Table
Cupertino,600000035173177395,22,22,1/31/25 12:09 PM,1,,Default Online Ordering,A4,Dining Room,Dining Room,Lunch,Dine In,0.00,64.90,5.94,12.75,0.00,83.59,false,1/31/25 12:45 PM,1/31/25 12:45 PM,00:36:42,Order-and-Pay-at-Table
Cupertino,600000035173185485,18,18,1/31/25 12:07 PM,1,DD 93655e60 Michelle G,Default Online Ordering,,Doordash,,Lunch,DoorDash - Delivery,0.00,42.15,3.39,0.00,0.00,45.54,false,1/31/25 12:07 PM,1/31/25 12:07 PM,00:00:00,API
Cupertino,600000035173234530,17,17,1/31/25 12:06 PM,1,,Default Online Ordering,B3,Dining Room,Dining Room,Lunch,Dine In,0.00,16.99,1.55,2.78,0.00,21.32,false,1/31/25 12:37 PM,1/31/25 12:37 PM,00:30:53,Order-and-Pay-at-Table
Cupertino,600000035173327478,27,27,1/31/25 12:10 PM,1,,Default Online Ordering,A3,Dining Room,Dining Room,Lunch,Dine In,0.00,28.70,2.63,5.64,0.00,36.97,false,1/31/25 12:37 PM,1/31/25 12:37 PM,00:26:20,Order-and-Pay-at-Table
Cupertino,600000035173348983,23,23,1/31/25 12:09 PM,1,,Default Online Ordering,B3,Dining Room,Dining Room,Lunch,Dine In,0.00,16.99,1.55,2.78,0.00,21.32,false,1/31/25 12:38 PM,1/31/25 12:38 PM,00:28:47,Order-and-Pay-at-Table
Cupertino,600000035173398366,21,21,1/31/25 12:08 PM,1,DD 6dc85e4d Heather S,Default Online Ordering,,Doordash,,Lunch,DoorDash - Delivery,0.00,28.25,2.58,0.00,0.00,30.83,false,1/31/25 12:08 PM,1/31/25 12:09 PM,00:00:00,API
Cupertino,600000035173421069,16,16,1/31/25 12:06 PM,1,,Yafang Chen,E1,Dining Room,Dining Room,Lunch,Dine In,34.70,0.00,0.00,0.00,0.00,0.00,false,1/31/25 10:15 PM,1/31/25 10:15 PM,10:09:09,In Store
Cupertino,600000035173435156,19,19,1/31/25 12:07 PM,1,DD 7eee276e Emily W,Default Online Ordering,,Doordash,,Lunch,DoorDash - Delivery,0.00,20.55,1.88,0.00,0.00,22.43,false,1/31/25 12:07 PM,1/31/25 12:08 PM,00:00:00,API
Cupertino,600000035173476124,20,20,1/31/25 12:08 PM,4,,Yafang Chen,A5,Dining Room,Dining Room,Lunch,Dine In,0.00,56.85,5.19,11.17,0.00,73.21,false,1/31/25 2:00 PM,1/31/25 2:00 PM,01:52:20,In Store
Cupertino,600000035173493658,24,24,1/31/25 12:10 PM,1,SF 29e64fc7 PickUp-Nicole Asia H,Default Online Ordering,,Doordash,,Lunch,DoorDash - Takeout,0.00,17.10,1.56,1.71,0.00,20.37,false,1/31/25 12:10 PM,1/31/25 12:10 PM,00:00:00,API
